driver_id,customer_id,compatibility,explicit_rating,trip_type,completed
DRV0164,CST0410,0.464,3,nightlife,1
DRV0197,CST0405,0.881,5,nightlife,1
DRV0090,CST0090,0.718,4,event,1
DRV0135,CST0485,0.686,4,nightlife,1
DRV0134,CST0242,0.754,4,long_distance,1
DRV0187,CST0427,0.566,3,airport,1
DRV0001,CST0139,0.741,3,errand,1
DRV0131,CST0269,0.602,3,long_distance,1
DRV0089,CST0205,0.85,4,airport,1
DRV0084,CST0285,0.945,4,event,1
DRV0083,CST0442,0.648,3,long_distance,1
DRV0193,CST0230,0.874,5,long_distance,1
DRV0076,CST0441,0.697,4,airport,1
DRV0180,CST0172,0.779,4,long_distance,1
DRV0189,CST0457,0.623,4,wedding,1
DRV0161,CST0173,0.51,3,wedding,1
DRV0093,CST0407,0.691,5,errand,1
DRV0157,CST0147,0.874,4,airport,1
DRV0077,CST0490,0.615,4,long_distance,1
DRV0021,CST0415,0.915,5,wedding,1
DRV0085,CST0013,0.914,5,airport,0
DRV0001,CST0451,0.626,3,nightlife,1
DRV0078,CST0190,0.785,4,wedding,1
DRV0165,CST0449,0.733,4,airport,1
DRV0060,CST0067,0.515,3,wedding,1
DRV0029,CST0409,0.946,5,errand,1
DRV0017,CST0106,0.854,5,nightlife,1
DRV0123,CST0017,0.686,4,long_distance,1
DRV0162,CST0217,0.704,4,long_distance,1
DRV0174,CST0051,1.0,5,errand,1
DRV0133,CST0268,0.578,3,long_distance,1
DRV0150,CST0317,0.671,4,wedding,1
DRV0127,CST0493,0.49,3,wedding,0
DRV0056,CST0216,0.838,4,event,1
DRV0112,CST0368,0.824,4,errand,1
DRV0038,CST0382,0.764,4,nightlife,1
DRV0131,CST0378,0.637,3,wedding,1
DRV0094,CST0147,0.725,4,airport,0
DRV0017,CST0269,0.833,5,airport,1
DRV0044,CST0362,0.881,4,long_distance,1
DRV0027,CST0377,0.594,3,airport,1
DRV0016,CST0064,0.695,4,airport,1
DRV0165,CST0003,0.633,4,wedding,1
DRV0023,CST0030,0.844,4,event,1
DRV0023,CST0266,0.645,4,airport,1
DRV0125,CST0081,0.501,3,airport,1
DRV0118,CST0176,0.631,4,nightlife,1
DRV0196,CST0241,0.808,5,event,1
DRV0022,CST0340,0.817,4,event,1
DRV0046,CST0460,0.771,4,errand,1
DRV0082,CST0133,0.652,4,wedding,0
DRV0143,CST0321,0.586,3,errand,1
DRV0097,CST0079,0.561,3,long_distance,0
DRV0083,CST0072,0.688,4,long_distance,1
DRV0198,CST0437,0.839,4,wedding,1
DRV0097,CST0460,0.654,4,wedding,1
DRV0186,CST0052,0.754,4,event,1
DRV0046,CST0367,0.588,3,event,0
DRV0165,CST0240,0.83,4,airport,1
DRV0175,CST0110,0.539,3,airport,1
DRV0183,CST0372,0.631,4,airport,1
DRV0167,CST0298,1.0,5,airport,0
DRV0007,CST0166,0.644,4,airport,1
DRV0147,CST0489,0.555,3,long_distance,1
DRV0054,CST0379,0.931,5,event,1
DRV0025,CST0375,0.668,4,event,1
DRV0168,CST0437,0.893,5,long_distance,1
DRV0077,CST0120,0.779,4,long_distance,1
DRV0060,CST0459,0.738,4,airport,1
DRV0093,CST0359,0.783,4,airport,1
DRV0138,CST0104,0.844,5,errand,1
DRV0078,CST0136,0.612,3,event,1
DRV0185,CST0330,0.476,3,event,1
DRV0126,CST0112,0.664,3,airport,1
DRV0074,CST0126,0.788,4,nightlife,1
DRV0066,CST0443,0.649,4,errand,1
DRV0198,CST0255,0.757,4,long_distance,1
DRV0029,CST0092,0.763,4,event,1
DRV0149,CST0224,0.651,3,nightlife,1
DRV0044,CST0225,1.0,5,nightlife,1
DRV0084,CST0126,0.659,4,wedding,1
DRV0119,CST0388,0.621,3,long_distance,1
DRV0184,CST0057,0.594,4,airport,1
DRV0083,CST0070,0.872,4,long_distance,0
DRV0132,CST0124,0.636,4,airport,1
DRV0172,CST0385,0.583,4,nightlife,1
DRV0093,CST0203,0.71,4,wedding,1
DRV0013,CST0280,0.688,4,airport,1
DRV0011,CST0135,0.835,4,long_distance,1
DRV0175,CST0453,0.781,4,event,1
DRV0129,CST0442,0.701,4,long_distance,1
DRV0175,CST0107,0.647,4,wedding,1
DRV0180,CST0449,0.504,3,errand,1
DRV0091,CST0094,0.72,4,airport,1
DRV0100,CST0473,0.992,5,nightlife,1
DRV0192,CST0404,0.937,5,nightlife,1
DRV0071,CST0154,0.763,4,airport,1
DRV0165,CST0041,0.581,3,long_distance,1
DRV0146,CST0164,0.676,3,nightlife,1
DRV0088,CST0427,0.662,4,airport,0
DRV0186,CST0292,0.628,4,nightlife,1
DRV0038,CST0329,0.758,4,long_distance,1
DRV0186,CST0482,0.679,4,long_distance,1
DRV0169,CST0012,0.749,4,nightlife,1
DRV0122,CST0141,0.984,5,wedding,1
DRV0130,CST0098,0.716,4,nightlife,1
DRV0050,CST0466,0.747,4,nightlife,1
DRV0120,CST0042,0.8,4,airport,1
DRV0127,CST0047,0.553,4,long_distance,0
DRV0037,CST0203,0.499,3,nightlife,1
DRV0187,CST0077,0.727,3,nightlife,1
DRV0030,CST0443,0.688,4,wedding,1
DRV0117,CST0209,0.72,4,event,1
DRV0035,CST0027,0.806,4,nightlife,1
DRV0190,CST0344,0.585,4,nightlife,1
DRV0097,CST0206,0.602,4,nightlife,1
DRV0046,CST0021,0.682,4,nightlife,1
DRV0008,CST0228,0.964,5,airport,1
DRV0169,CST0380,0.55,3,long_distance,1
DRV0063,CST0101,0.639,4,long_distance,1
DRV0054,CST0018,0.872,4,errand,1
DRV0110,CST0194,0.629,4,errand,1
DRV0003,CST0338,0.443,2,airport,1
DRV0170,CST0415,0.951,5,errand,1
DRV0026,CST0076,0.663,4,errand,1
DRV0023,CST0145,0.726,4,nightlife,1
DRV0174,CST0202,0.696,4,wedding,1
DRV0086,CST0440,0.515,3,nightlife,1
DRV0083,CST0068,0.636,4,airport,1
DRV0096,CST0065,0.695,4,nightlife,1
DRV0151,CST0099,0.8,4,wedding,1
DRV0089,CST0369,0.651,4,event,1
DRV0016,CST0414,0.6,4,wedding,1
DRV0000,CST0412,0.5,3,airport,1
DRV0145,CST0305,0.798,4,errand,1
DRV0177,CST0298,0.65,3,event,1
DRV0198,CST0049,0.835,5,airport,0
DRV0030,CST0072,0.543,3,errand,1
DRV0091,CST0281,0.621,3,errand,1
DRV0099,CST0157,0.496,3,airport,1
DRV0006,CST0132,0.594,3,nightlife,1
DRV0199,CST0079,0.948,5,nightlife,1
DRV0123,CST0476,0.74,4,nightlife,1
DRV0092,CST0314,0.921,4,airport,1
DRV0142,CST0253,0.488,3,errand,1
DRV0153,CST0317,0.982,5,nightlife,1
DRV0184,CST0493,0.79,4,nightlife,1
DRV0151,CST0011,0.79,4,event,1
DRV0032,CST0440,0.528,3,errand,1
DRV0027,CST0175,0.817,4,errand,1
DRV0040,CST0423,0.658,3,wedding,1
DRV0001,CST0113,0.871,4,wedding,1
DRV0073,CST0016,0.682,4,airport,1
DRV0004,CST0315,0.911,5,errand,1
DRV0103,CST0489,0.659,3,event,1
DRV0196,CST0327,0.679,4,event,1
DRV0078,CST0318,0.954,5,nightlife,1
DRV0151,CST0346,0.564,3,errand,1
DRV0108,CST0431,0.522,3,airport,0
DRV0064,CST0245,0.737,4,nightlife,1
DRV0064,CST0236,0.691,3,event,1
DRV0011,CST0284,0.602,3,nightlife,1
DRV0131,CST0062,0.641,3,nightlife,1
DRV0188,CST0405,0.829,4,event,1
DRV0025,CST0230,0.844,4,event,1
DRV0023,CST0250,1.0,5,airport,1
DRV0010,CST0278,0.588,3,nightlife,1
DRV0186,CST0343,0.703,4,errand,1
DRV0037,CST0303,0.906,5,nightlife,1
DRV0027,CST0498,0.754,4,errand,1
DRV0118,CST0043,0.623,3,airport,1
DRV0104,CST0231,0.672,4,nightlife,1
DRV0118,CST0364,0.524,3,airport,1
DRV0012,CST0416,0.618,3,errand,1
DRV0135,CST0488,0.542,3,errand,1
DRV0051,CST0410,0.458,3,event,1
DRV0180,CST0100,0.875,5,nightlife,1
DRV0111,CST0093,0.808,4,errand,1
DRV0135,CST0346,0.514,3,errand,1
DRV0180,CST0219,0.547,3,long_distance,1
DRV0007,CST0104,0.682,4,nightlife,1
DRV0085,CST0101,0.476,2,wedding,1
DRV0198,CST0102,0.586,3,long_distance,1
DRV0112,CST0472,0.681,4,errand,1
DRV0100,CST0223,0.561,3,airport,1
DRV0149,CST0032,0.67,3,long_distance,1
DRV0035,CST0358,0.923,5,event,1
DRV0014,CST0136,0.705,3,event,1
DRV0025,CST0159,0.766,4,errand,1
DRV0006,CST0386,0.536,4,nightlife,1
DRV0012,CST0228,0.725,4,long_distance,1
DRV0119,CST0063,0.476,3,errand,1
DRV0191,CST0335,0.654,4,errand,1
DRV0139,CST0393,0.802,4,long_distance,1
DRV0183,CST0288,0.706,4,wedding,1
DRV0161,CST0356,0.671,3,errand,1
DRV0080,CST0127,0.575,3,wedding,0
DRV0016,CST0162,0.678,3,airport,1
DRV0156,CST0311,0.886,5,long_distance,1
DRV0150,CST0152,0.758,4,wedding,1
DRV0127,CST0475,0.822,5,event,1
DRV0135,CST0252,0.613,4,wedding,1
DRV0016,CST0101,0.404,2,event,1
DRV0175,CST0061,0.611,3,event,1
DRV0142,CST0383,0.58,3,errand,1
DRV0097,CST0489,0.55,3,nightlife,1
DRV0124,CST0146,0.689,4,nightlife,1
DRV0146,CST0136,0.662,4,airport,1
DRV0044,CST0390,0.693,3,errand,1
DRV0053,CST0377,0.61,3,wedding,0
DRV0171,CST0302,0.517,3,long_distance,1
DRV0145,CST0466,0.549,3,nightlife,0
DRV0114,CST0413,0.561,3,nightlife,1
DRV0067,CST0084,0.633,3,event,1
DRV0169,CST0071,0.675,4,nightlife,1
DRV0013,CST0263,0.696,4,event,1
DRV0138,CST0432,0.818,4,airport,1
DRV0105,CST0028,0.761,4,airport,1
DRV0168,CST0014,0.626,3,wedding,1
DRV0160,CST0132,0.753,4,nightlife,1
DRV0139,CST0483,0.961,5,nightlife,1
DRV0175,CST0359,0.507,3,long_distance,1
DRV0152,CST0258,0.631,3,long_distance,1
DRV0037,CST0459,0.688,4,nightlife,1
DRV0113,CST0492,0.806,4,nightlife,1
DRV0137,CST0257,0.788,4,wedding,1
DRV0074,CST0475,0.641,4,wedding,1
DRV0018,CST0496,0.721,3,long_distance,1
DRV0066,CST0155,0.495,3,long_distance,1
DRV0194,CST0061,0.574,3,event,0
DRV0091,CST0267,0.614,4,long_distance,1
DRV0059,CST0292,0.438,3,event,0
DRV0095,CST0224,0.68,4,nightlife,1
DRV0015,CST0415,1.0,5,nightlife,1
DRV0011,CST0214,0.624,4,event,1
DRV0170,CST0047,0.607,3,airport,1
DRV0097,CST0288,0.918,5,nightlife,1
DRV0103,CST0046,0.738,4,wedding,1
DRV0040,CST0261,0.719,4,event,1
DRV0151,CST0138,0.833,5,airport,1
DRV0108,CST0286,0.718,4,long_distance,1
DRV0185,CST0385,0.737,4,event,1
DRV0171,CST0476,0.564,4,event,1
DRV0012,CST0136,0.951,5,nightlife,1
DRV0058,CST0365,0.798,4,nightlife,1
DRV0022,CST0404,0.683,4,long_distance,1
DRV0090,CST0218,0.786,5,nightlife,1
DRV0141,CST0328,0.65,4,airport,1
DRV0072,CST0345,0.817,4,wedding,1
DRV0057,CST0170,0.866,5,wedding,1
DRV0027,CST0398,0.643,4,event,1
DRV0168,CST0343,0.854,5,wedding,1
DRV0074,CST0327,0.827,5,nightlife,1
DRV0107,CST0359,0.835,4,wedding,1
DRV0156,CST0192,0.698,4,event,1
DRV0184,CST0135,0.763,4,long_distance,1
DRV0068,CST0231,0.788,4,long_distance,1
DRV0016,CST0227,0.627,3,nightlife,1
DRV0086,CST0052,0.858,5,event,1
DRV0091,CST0296,0.723,4,airport,1
DRV0104,CST0140,0.65,3,long_distance,1
DRV0000,CST0257,0.667,3,long_distance,0
DRV0199,CST0113,0.608,3,errand,1
DRV0136,CST0356,0.666,4,long_distance,1
DRV0010,CST0450,0.615,4,event,1
DRV0066,CST0202,0.759,4,event,1
DRV0192,CST0269,0.761,4,event,1
DRV0017,CST0217,0.663,4,nightlife,1
DRV0016,CST0045,0.555,3,errand,1
DRV0028,CST0300,0.796,4,wedding,1
DRV0169,CST0386,0.712,3,long_distance,1
DRV0041,CST0420,0.874,4,airport,1
DRV0027,CST0119,0.835,4,airport,1
DRV0104,CST0457,0.786,4,nightlife,1
DRV0063,CST0022,0.724,4,errand,1
DRV0130,CST0048,0.565,3,event,1
DRV0179,CST0011,0.872,4,airport,1
DRV0071,CST0384,0.606,3,errand,1
DRV0067,CST0063,0.811,4,long_distance,1
DRV0081,CST0332,0.767,4,nightlife,1
DRV0178,CST0148,0.926,4,errand,1
DRV0145,CST0213,0.748,4,event,1
DRV0120,CST0386,0.625,3,wedding,1
DRV0191,CST0033,0.796,4,long_distance,1
DRV0066,CST0304,0.515,3,long_distance,1
DRV0139,CST0322,0.76,4,nightlife,1
DRV0186,CST0001,0.942,5,event,1
DRV0141,CST0074,0.687,4,nightlife,1
DRV0113,CST0138,0.553,3,event,1
DRV0026,CST0403,0.913,5,airport,1
DRV0159,CST0094,0.594,4,event,1
DRV0067,CST0279,0.869,4,event,1
DRV0137,CST0316,0.424,3,airport,1
DRV0148,CST0202,0.683,4,wedding,1
DRV0112,CST0159,0.584,3,long_distance,1
DRV0079,CST0352,0.804,4,nightlife,1
DRV0150,CST0133,0.662,4,errand,1
DRV0012,CST0056,0.686,4,nightlife,1
DRV0184,CST0306,0.766,5,wedding,1
DRV0175,CST0399,0.59,4,event,0
DRV0063,CST0356,0.647,3,event,1
DRV0011,CST0179,0.712,4,nightlife,1
DRV0020,CST0216,0.6,3,wedding,1
DRV0058,CST0426,0.713,3,long_distance,1
DRV0197,CST0284,0.593,4,event,1
DRV0080,CST0127,0.421,3,event,0
DRV0165,CST0064,0.919,5,nightlife,1
DRV0066,CST0167,0.815,5,errand,1
DRV0097,CST0248,0.899,5,nightlife,1
DRV0152,CST0335,0.609,4,wedding,1
DRV0034,CST0152,0.696,3,long_distance,0
DRV0064,CST0091,0.781,4,nightlife,1
DRV0096,CST0192,0.68,4,wedding,1
DRV0189,CST0441,0.612,4,long_distance,1
DRV0110,CST0254,0.833,4,event,1
DRV0111,CST0134,0.978,5,airport,1
DRV0079,CST0161,0.938,4,event,1
DRV0125,CST0387,0.533,3,event,1
DRV0007,CST0292,0.806,4,event,1
DRV0078,CST0393,0.962,5,errand,0
DRV0049,CST0400,0.975,5,long_distance,1
DRV0007,CST0217,0.578,3,airport,1
DRV0094,CST0132,0.681,3,event,1
DRV0033,CST0437,0.78,4,wedding,1
DRV0107,CST0172,0.722,4,wedding,1
DRV0027,CST0203,0.962,5,wedding,1
DRV0155,CST0177,0.743,4,airport,1
DRV0002,CST0355,1.0,5,wedding,1
DRV0047,CST0060,0.647,4,airport,1
DRV0046,CST0493,0.661,3,event,1
DRV0122,CST0355,0.899,5,wedding,1
DRV0102,CST0068,0.842,4,errand,1
DRV0099,CST0014,0.729,5,nightlife,1
DRV0071,CST0363,0.647,3,nightlife,1
DRV0128,CST0417,0.737,4,errand,1
DRV0132,CST0327,0.603,3,event,0
DRV0001,CST0389,0.664,4,long_distance,1
DRV0121,CST0301,0.856,5,long_distance,0
DRV0123,CST0364,0.524,3,event,0
DRV0032,CST0100,0.677,4,nightlife,1
DRV0152,CST0451,0.552,3,errand,1
DRV0003,CST0476,0.582,3,errand,1
DRV0183,CST0209,0.607,3,errand,1
DRV0163,CST0415,1.0,5,event,1
DRV0186,CST0056,0.935,4,airport,1
DRV0135,CST0128,0.833,4,airport,1
DRV0122,CST0175,0.85,4,airport,1
DRV0178,CST0301,0.599,3,wedding,1
DRV0192,CST0272,1.0,5,nightlife,1
DRV0089,CST0498,0.666,4,wedding,1
DRV0067,CST0485,0.705,4,long_distance,1
DRV0032,CST0063,0.476,3,wedding,1
DRV0192,CST0119,0.896,5,long_distance,1
DRV0064,CST0185,0.583,4,errand,1
DRV0173,CST0483,0.691,4,event,1
DRV0167,CST0188,1.0,5,errand,1
DRV0086,CST0378,0.835,4,airport,1
DRV0019,CST0057,0.479,2,airport,0
DRV0039,CST0478,0.883,4,wedding,0
DRV0073,CST0394,0.95,5,long_distance,1
DRV0188,CST0374,0.44,3,event,1
DRV0158,CST0375,0.7,4,nightlife,1
DRV0198,CST0203,0.673,4,airport,1
DRV0075,CST0330,0.699,4,wedding,1
DRV0042,CST0250,0.576,3,airport,1
DRV0142,CST0275,0.702,4,event,1
DRV0018,CST0459,0.701,4,event,1
DRV0003,CST0335,0.763,4,long_distance,1
DRV0017,CST0310,0.749,4,event,0
DRV0010,CST0130,0.801,4,errand,1
DRV0049,CST0016,0.595,3,event,1
DRV0058,CST0166,0.623,4,wedding,1
DRV0037,CST0136,0.535,3,long_distance,1
DRV0084,CST0434,0.843,4,airport,1
DRV0003,CST0018,0.915,4,wedding,1
DRV0189,CST0053,0.624,4,long_distance,1
DRV0101,CST0225,0.812,4,event,1
DRV0131,CST0463,0.668,4,nightlife,1
DRV0088,CST0088,0.699,4,errand,1
DRV0171,CST0489,0.674,3,errand,1
DRV0109,CST0027,0.395,2,long_distance,1
DRV0136,CST0450,0.624,4,errand,1
DRV0121,CST0308,0.818,5,long_distance,1
DRV0180,CST0401,0.32,3,long_distance,1
DRV0164,CST0351,0.551,3,wedding,1
DRV0185,CST0342,0.609,3,errand,1
DRV0152,CST0063,0.513,4,airport,1
DRV0128,CST0262,0.796,5,wedding,1
DRV0137,CST0376,0.675,4,event,1
DRV0145,CST0296,0.986,5,event,0
DRV0135,CST0263,0.557,3,airport,1
DRV0195,CST0353,0.948,5,long_distance,1
DRV0080,CST0246,0.906,5,long_distance,1
DRV0122,CST0053,0.765,4,errand,1
DRV0174,CST0070,0.619,3,errand,1
DRV0009,CST0414,0.554,3,nightlife,1
DRV0153,CST0276,0.948,5,wedding,0
DRV0181,CST0129,0.903,5,airport,1
DRV0052,CST0425,0.873,4,long_distance,1
DRV0151,CST0230,0.823,5,airport,1
DRV0060,CST0290,0.608,3,nightlife,1
DRV0028,CST0330,0.599,3,wedding,1
DRV0007,CST0200,0.971,5,airport,0
DRV0145,CST0107,0.677,3,airport,1
DRV0131,CST0473,0.624,3,nightlife,1
DRV0142,CST0473,0.605,3,airport,1
DRV0031,CST0022,0.67,4,nightlife,1
DRV0058,CST0089,0.679,4,nightlife,1
DRV0177,CST0267,0.732,4,event,1
DRV0097,CST0058,0.728,4,nightlife,1
DRV0130,CST0430,0.622,4,wedding,1
DRV0142,CST0470,0.443,3,wedding,1
DRV0098,CST0062,0.555,3,nightlife,1
DRV0075,CST0096,0.76,5,errand,1
DRV0023,CST0147,0.981,5,nightlife,1
DRV0060,CST0459,0.686,4,long_distance,1
DRV0081,CST0332,0.872,4,airport,1
DRV0021,CST0301,0.694,4,long_distance,1
DRV0123,CST0141,0.496,3,event,1
DRV0196,CST0438,0.72,4,long_distance,1
DRV0049,CST0161,0.614,3,errand,1
DRV0150,CST0161,0.704,4,wedding,1
DRV0008,CST0001,0.645,4,airport,1
DRV0004,CST0234,0.569,3,event,1
DRV0000,CST0189,0.595,4,errand,0
DRV0190,CST0301,0.597,4,event,1
DRV0019,CST0169,0.82,5,nightlife,1
DRV0011,CST0223,0.797,4,event,0
DRV0171,CST0199,0.779,4,event,1
DRV0018,CST0006,0.762,4,wedding,1
DRV0094,CST0153,0.528,3,nightlife,1
DRV0180,CST0430,0.407,3,airport,0
DRV0000,CST0413,0.543,3,event,1
DRV0025,CST0204,0.588,3,long_distance,1
DRV0151,CST0137,0.627,4,long_distance,1
DRV0133,CST0314,0.569,4,nightlife,1
DRV0143,CST0389,0.649,4,airport,1
DRV0140,CST0103,0.516,3,errand,1
DRV0096,CST0273,0.48,3,wedding,1
DRV0159,CST0207,0.92,5,airport,1
DRV0117,CST0401,0.822,4,nightlife,1
DRV0138,CST0221,0.707,4,long_distance,1
DRV0162,CST0289,0.78,5,nightlife,1
DRV0174,CST0338,0.852,4,wedding,1
DRV0157,CST0037,0.558,3,errand,1
DRV0151,CST0219,1.0,5,airport,1
DRV0019,CST0291,0.566,3,event,1
DRV0005,CST0354,0.592,3,long_distance,1
DRV0005,CST0482,0.711,4,nightlife,1
DRV0179,CST0391,0.766,4,errand,1
DRV0161,CST0267,0.699,4,long_distance,1
DRV0047,CST0194,0.939,4,nightlife,1
DRV0020,CST0283,0.459,3,nightlife,1
DRV0146,CST0188,0.853,4,airport,0
DRV0118,CST0184,0.837,4,errand,1
DRV0030,CST0235,0.655,3,event,1
DRV0180,CST0046,0.511,3,wedding,1
DRV0124,CST0151,0.625,4,event,1
DRV0019,CST0049,0.804,4,long_distance,1
DRV0165,CST0282,0.735,4,airport,1
DRV0155,CST0364,1.0,5,long_distance,1
DRV0035,CST0223,0.888,5,errand,1
DRV0036,CST0308,0.896,5,event,1
DRV0150,CST0038,0.735,4,event,1
DRV0181,CST0451,0.909,4,errand,1
DRV0093,CST0136,0.811,4,airport,1
DRV0141,CST0177,0.683,4,wedding,1
DRV0124,CST0426,0.664,4,nightlife,1
DRV0199,CST0258,0.662,4,airport,1
DRV0147,CST0072,0.804,4,airport,1
DRV0093,CST0254,0.754,4,nightlife,1
DRV0004,CST0480,0.963,5,wedding,1
DRV0161,CST0204,0.754,4,airport,1
DRV0087,CST0209,0.941,5,errand,0
DRV0117,CST0087,0.922,5,airport,1
DRV0071,CST0433,0.69,4,event,0
DRV0128,CST0083,0.739,4,long_distance,1
DRV0184,CST0453,0.837,4,errand,1
DRV0022,CST0248,1.0,5,long_distance,1
DRV0132,CST0093,1.0,5,airport,1
DRV0183,CST0231,0.585,3,airport,1
DRV0107,CST0037,0.749,4,event,0
DRV0138,CST0473,0.617,4,errand,1
DRV0016,CST0030,0.588,4,errand,0
DRV0164,CST0357,0.757,4,nightlife,1
DRV0147,CST0190,0.98,5,nightlife,1
DRV0118,CST0453,0.811,5,nightlife,0
DRV0168,CST0044,0.932,5,errand,1
DRV0020,CST0382,0.711,4,nightlife,1
DRV0058,CST0484,0.48,3,event,1
DRV0145,CST0069,0.74,4,airport,1
DRV0118,CST0036,0.823,5,event,1
DRV0174,CST0007,0.937,5,nightlife,0
DRV0065,CST0463,0.598,4,wedding,1
DRV0167,CST0044,1.0,5,long_distance,1
DRV0079,CST0287,0.724,4,wedding,1
DRV0075,CST0116,0.493,3,wedding,1
DRV0145,CST0267,0.619,3,event,1
DRV0142,CST0293,0.528,3,airport,1
DRV0105,CST0176,0.501,3,airport,1
DRV0071,CST0489,0.474,3,event,1
DRV0105,CST0428,0.575,3,wedding,1
DRV0159,CST0406,0.689,4,wedding,1
DRV0036,CST0242,1.0,5,airport,1
DRV0137,CST0042,0.754,3,airport,1
DRV0185,CST0396,0.735,4,nightlife,1
DRV0085,CST0023,0.456,3,airport,1
DRV0143,CST0339,0.687,4,long_distance,1
DRV0175,CST0093,0.671,4,nightlife,1
DRV0075,CST0109,0.697,3,wedding,1
DRV0065,CST0268,0.735,4,airport,1
DRV0038,CST0215,0.519,3,long_distance,1
DRV0069,CST0279,0.743,4,event,1
DRV0109,CST0229,0.632,4,airport,1
DRV0056,CST0367,0.709,4,errand,1
DRV0138,CST0257,0.787,5,airport,1
DRV0045,CST0162,0.596,4,airport,1
DRV0161,CST0496,0.72,4,errand,1
DRV0035,CST0276,0.984,5,nightlife,1
DRV0013,CST0228,0.897,5,event,1
DRV0180,CST0025,0.544,3,event,1
DRV0158,CST0171,0.905,5,errand,1
DRV0101,CST0081,0.775,4,airport,1
DRV0186,CST0422,0.655,4,nightlife,1
DRV0138,CST0479,0.831,4,errand,1
DRV0083,CST0054,0.634,3,nightlife,1
DRV0179,CST0158,0.576,3,wedding,1
DRV0153,CST0052,0.847,4,airport,1
DRV0021,CST0051,0.774,4,event,1
DRV0099,CST0048,0.384,2,long_distance,0
DRV0004,CST0072,0.816,4,errand,1
DRV0180,CST0482,0.938,5,event,1
DRV0013,CST0351,0.729,4,wedding,1
DRV0162,CST0012,0.589,4,event,1
DRV0094,CST0470,0.796,4,airport,1
DRV0068,CST0357,0.786,4,nightlife,1
DRV0000,CST0457,0.7,4,nightlife,1
DRV0046,CST0224,0.756,4,errand,1
DRV0144,CST0182,0.705,3,nightlife,1
DRV0106,CST0388,0.768,4,wedding,1
DRV0020,CST0163,0.511,3,nightlife,1
DRV0184,CST0476,0.634,3,airport,1
DRV0088,CST0494,0.927,5,wedding,1
DRV0150,CST0132,0.708,3,event,1
DRV0158,CST0173,0.478,3,nightlife,1
DRV0011,CST0489,0.652,4,event,1
DRV0113,CST0360,0.84,4,airport,1
DRV0118,CST0304,0.729,4,long_distance,1
DRV0090,CST0362,0.796,5,wedding,1
DRV0093,CST0329,0.861,5,nightlife,1
DRV0170,CST0384,0.703,4,nightlife,1
DRV0100,CST0147,1.0,4,wedding,1
DRV0077,CST0395,0.637,3,wedding,1
DRV0176,CST0459,0.843,5,long_distance,1
DRV0071,CST0178,0.823,5,airport,0
DRV0054,CST0219,0.962,5,nightlife,1
DRV0178,CST0497,0.934,5,errand,1
DRV0138,CST0153,0.873,5,wedding,1
DRV0024,CST0489,0.674,4,airport,0
DRV0086,CST0450,0.708,4,long_distance,1
DRV0044,CST0491,0.719,4,long_distance,1
DRV0194,CST0384,0.656,4,airport,1
DRV0175,CST0290,0.622,4,errand,1
DRV0092,CST0198,0.876,5,nightlife,1
DRV0104,CST0493,0.565,4,event,1
DRV0147,CST0006,0.677,3,wedding,1
DRV0146,CST0219,0.695,4,long_distance,1
DRV0139,CST0198,0.688,4,wedding,1
DRV0067,CST0022,0.99,5,wedding,1
DRV0122,CST0256,0.648,4,errand,1
DRV0032,CST0366,0.608,3,airport,1
DRV0145,CST0434,0.778,4,errand,1
DRV0178,CST0493,0.636,4,errand,1
DRV0005,CST0001,0.83,4,event,1
DRV0096,CST0388,0.663,4,airport,1
DRV0002,CST0111,0.79,4,airport,1
DRV0002,CST0037,0.562,3,event,1
DRV0097,CST0160,0.763,3,errand,1
DRV0100,CST0094,1.0,5,errand,1
DRV0137,CST0130,0.975,4,airport,1
DRV0160,CST0095,0.736,4,wedding,0
DRV0179,CST0398,0.606,4,airport,1
DRV0056,CST0157,0.689,4,errand,1
DRV0017,CST0007,0.709,4,wedding,1
DRV0146,CST0020,0.819,4,wedding,1
DRV0107,CST0429,0.698,4,wedding,1
DRV0062,CST0002,0.777,4,wedding,1
DRV0138,CST0284,0.904,5,event,1
DRV0062,CST0007,0.986,5,airport,1
DRV0029,CST0045,0.7,3,event,1
DRV0056,CST0406,0.79,4,airport,1
DRV0001,CST0144,0.608,3,wedding,1
DRV0116,CST0171,0.679,4,long_distance,1
DRV0139,CST0230,0.662,4,errand,1
DRV0047,CST0044,0.935,5,airport,1
DRV0151,CST0394,0.938,5,event,1
DRV0101,CST0023,0.789,4,airport,0
DRV0061,CST0214,0.79,4,wedding,1
DRV0045,CST0408,0.909,4,nightlife,1
DRV0036,CST0234,0.905,5,errand,1
DRV0047,CST0039,0.799,4,errand,1
DRV0118,CST0455,1.0,5,nightlife,1
DRV0032,CST0000,0.644,3,event,1
DRV0088,CST0431,0.544,3,airport,1
DRV0192,CST0281,0.712,4,nightlife,1
DRV0110,CST0358,0.755,3,airport,1
DRV0155,CST0371,1.0,5,wedding,1
DRV0090,CST0464,0.885,4,long_distance,1
DRV0133,CST0293,0.431,3,event,1
DRV0175,CST0187,0.555,3,long_distance,1
DRV0027,CST0395,0.732,4,nightlife,1
DRV0054,CST0274,0.806,4,errand,1
DRV0140,CST0041,0.595,4,wedding,1
DRV0080,CST0291,0.581,3,wedding,1
DRV0120,CST0085,0.649,4,wedding,1
DRV0097,CST0284,0.538,3,long_distance,1
