trip_id,datetime,hour,day_of_week,month,is_weekend,is_night,is_rush_hour,distance_km,pickup_neighborhood,dropoff_neighborhood,weather,weather_encoded,driver_supply_ratio,event_demand_multiplier,active_drivers,pending_requests,price_usd,demand_supply_ratio
TR02742,2023-03-25 04:21:00,4,5,3,1,1,0,5.07,Aventura,Coral Gables,sunny,0,0.71,1.0,56,66,23.6,1.16
TR02743,2023-11-20 11:01:00,11,0,11,0,0,0,19.23,Midtown,Brickell,sunny,0,0.86,1.0,68,108,44.86,1.57
TR02744,2023-09-20 12:13:00,12,2,9,0,0,0,1.6,Doral,Downtown,sunny,0,0.94,1.0,75,104,17.63,1.37
TR02745,2023-10-28 23:44:00,23,5,10,1,1,0,12.29,Coral Gables,Downtown,sunny,0,0.69,1.6,55,76,76.93,1.36
TR02746,2023-08-23 12:20:00,12,2,8,0,0,0,17.28,Little Havana,Coral Gables,sunny,0,0.82,1.0,65,120,42.43,1.82
TR02747,2023-01-22 01:28:00,1,6,1,1,1,0,12.66,Doral,Little Havana,rainy,2,0.95,1.0,76,7,67.22,0.09
TR02748,2023-12-07 11:41:00,11,3,12,0,0,0,1.88,Little Havana,Downtown,cloudy,1,0.71,1.5,56,15,19.81,0.26
TR02749,2023-03-10 03:38:00,3,4,3,0,1,0,7.38,Doral,Wynwood,sunny,0,0.72,1.0,57,65,25.03,1.12
TR02750,2023-09-11 17:35:00,17,0,9,0,0,1,20.73,Little Havana,Brickell,cloudy,1,0.67,1.0,53,84,58.55,1.56
TR02751,2023-01-17 20:20:00,20,1,1,0,0,0,6.42,Aventura,Midtown,sunny,0,0.48,1.0,38,42,25.92,1.08
TR02752,2023-01-20 03:03:00,3,4,1,0,1,0,7.93,Wynwood,Coconut Grove,sunny,0,0.65,1.0,52,109,22.18,2.06
TR02753,2023-07-14 04:17:00,4,4,7,0,1,0,3.92,Little Havana,Midtown,sunny,0,0.8,1.0,64,14,18.18,0.22
TR02754,2023-09-29 11:04:00,11,4,9,0,0,0,5.48,Coconut Grove,Midtown,sunny,0,0.68,1.0,54,7,24.06,0.13
TR02755,2023-01-14 09:20:00,9,5,1,1,0,1,13.42,Brickell,Wynwood,sunny,0,0.77,1.0,61,72,49.28,1.16
TR02756,2023-11-05 19:54:00,19,6,11,1,0,1,34.55,Brickell,Brickell,sunny,0,0.82,1.6,65,38,122.02,0.58
TR02757,2023-06-20 10:56:00,10,1,6,0,0,0,8.65,Brickell,Wynwood,sunny,0,0.64,1.0,51,78,30.9,1.5
TR02758,2023-04-19 18:51:00,18,2,4,0,0,1,3.97,South Beach,Coconut Grove,rainy,2,0.61,1.6,48,44,41.52,0.9
TR02759,2023-10-09 17:58:00,17,0,10,0,0,1,8.8,Aventura,Doral,sunny,0,0.92,1.0,73,116,32.85,1.57
TR02760,2023-12-20 17:19:00,17,2,12,0,0,1,1.59,Midtown,South Beach,sunny,0,0.73,1.5,58,44,25.39,0.75
TR02761,2023-08-04 02:42:00,2,4,8,0,1,0,54.38,Little Havana,Coconut Grove,rainy,2,0.75,1.0,60,99,183.93,1.62
TR02762,2023-01-27 04:04:00,4,4,1,0,1,0,4.31,Doral,South Beach,sunny,0,0.84,1.6,67,18,21.25,0.26
TR02763,2023-09-02 01:30:00,1,5,9,1,1,0,5.1,Midtown,Aventura,stormy,3,0.9,1.0,72,18,49.82,0.25
TR02764,2023-05-16 05:37:00,5,1,5,0,1,0,5.81,Coral Gables,Brickell,rainy,2,0.57,1.0,45,47,29.51,1.02
TR02765,2023-03-28 05:41:00,5,1,3,0,1,0,1.98,Brickell,South Beach,sunny,0,0.63,1.0,50,65,16.67,1.27
TR02766,2023-04-22 23:45:00,23,5,4,1,1,0,12.36,Aventura,Coral Gables,rainy,2,0.86,1.6,68,57,83.85,0.83
TR02767,2023-01-03 21:33:00,21,1,1,0,0,0,7.3,Doral,Coral Gables,rainy,2,0.84,1.0,67,68,31.41,1.0
TR02768,2023-10-08 07:03:00,7,6,10,1,0,1,6.59,Midtown,Coral Gables,sunny,0,0.76,1.0,60,110,31.19,1.8
TR02769,2023-09-28 09:22:00,9,3,9,0,0,1,10.67,Doral,Midtown,cloudy,1,0.71,1.5,56,79,43.23,1.39
TR02770,2023-05-28 08:15:00,8,6,5,1,0,1,21.96,Brickell,Midtown,cloudy,1,0.88,1.0,70,37,65.81,0.52
TR02771,2023-11-28 19:31:00,19,1,11,0,0,1,25.72,Brickell,Midtown,sunny,0,0.7,1.6,56,80,91.74,1.4
TR02772,2023-04-08 23:16:00,23,5,4,1,1,0,2.1,Doral,Wynwood,sunny,0,0.52,1.0,41,109,32.72,2.6
TR02773,2023-11-25 18:07:00,18,5,11,1,0,1,4.58,South Beach,Coral Gables,sunny,0,0.79,1.0,63,36,32.65,0.56
TR02774,2023-01-24 23:04:00,23,1,1,0,1,0,15.12,Wynwood,Coral Gables,sunny,0,0.41,1.0,32,40,62.77,1.21
TR02775,2023-02-27 18:00:00,18,0,2,0,0,1,2.81,Brickell,South Beach,rainy,2,0.82,1.0,65,57,29.22,0.86
TR02776,2023-02-24 10:13:00,10,4,2,0,0,0,1.9,Wynwood,Brickell,rainy,2,0.54,1.0,43,116,21.83,2.64
TR02777,2023-07-08 10:26:00,10,5,7,1,0,0,6.88,Midtown,Aventura,sunny,0,0.71,1.0,56,92,29.34,1.61
TR02778,2023-05-21 14:42:00,14,6,5,1,0,0,10.88,Wynwood,Coral Gables,sunny,0,0.63,1.0,50,54,37.56,1.06
TR02779,2023-06-30 06:55:00,6,4,6,0,0,0,9.03,Coral Gables,Downtown,rainy,2,0.58,1.0,46,67,40.51,1.43
TR02780,2023-05-21 13:03:00,13,6,5,1,0,0,2.13,Midtown,Downtown,sunny,0,0.93,1.0,74,25,20.7,0.33
TR02781,2023-02-01 01:47:00,1,2,2,0,1,0,21.42,Coconut Grove,Coral Gables,cloudy,1,0.66,1.0,52,57,75.16,1.08
TR02782,2023-02-26 09:09:00,9,6,2,1,0,1,9.73,Wynwood,Midtown,rainy,2,0.8,1.0,64,103,45.24,1.58
TR02783,2023-01-08 15:50:00,15,6,1,1,0,0,8.62,Brickell,Doral,cloudy,1,0.82,1.0,65,63,31.43,0.95
TR02784,2023-06-28 09:41:00,9,2,6,0,0,1,10.2,Coral Gables,Downtown,sunny,0,0.72,1.0,57,30,40.05,0.52
TR02785,2023-12-19 08:53:00,8,1,12,0,0,1,13.57,Coral Gables,Downtown,sunny,0,0.8,1.0,64,120,44.58,1.85
TR02786,2023-03-10 00:49:00,0,4,3,0,1,0,9.45,Coral Gables,Aventura,sunny,0,0.76,1.0,60,70,47.88,1.15
TR02787,2023-11-25 04:07:00,4,5,11,1,1,0,5.25,Coconut Grove,Brickell,cloudy,1,0.66,1.0,52,39,22.12,0.74
TR02788,2023-12-04 16:51:00,16,0,12,0,0,0,12.42,Brickell,Coral Gables,sunny,0,0.84,1.5,67,120,46.64,1.76
TR02789,2023-05-25 08:51:00,8,3,5,0,0,1,14.26,Aventura,Doral,stormy,3,0.77,1.0,61,78,60.44,1.26
TR02790,2023-09-29 05:40:00,5,4,9,0,1,0,2.91,Aventura,South Beach,sunny,0,0.77,1.0,61,24,17.88,0.39
TR02791,2023-01-11 10:49:00,10,2,1,0,0,0,5.99,Aventura,Midtown,cloudy,1,0.75,1.0,60,77,24.24,1.26
TR02792,2023-06-24 00:30:00,0,5,6,1,1,0,21.31,Coral Gables,Wynwood,cloudy,1,0.47,1.0,37,18,92.55,0.47
TR02793,2023-06-06 23:48:00,23,1,6,0,1,0,8.57,Midtown,Coconut Grove,sunny,0,0.7,1.0,56,94,44.18,1.65
TR02794,2023-05-20 18:12:00,18,5,5,1,0,1,16.92,Doral,Doral,rainy,2,0.54,1.0,43,77,69.13,1.75
TR02795,2023-07-02 03:24:00,3,6,7,1,1,0,1.53,Downtown,Doral,rainy,2,0.92,1.0,73,30,19.4,0.41
TR02796,2023-05-06 10:02:00,10,5,5,1,0,0,9.18,Little Havana,Downtown,sunny,0,0.6,1.0,48,102,32.25,2.08
TR02797,2023-05-04 17:21:00,17,3,5,0,0,1,20.81,Midtown,Aventura,sunny,0,0.31,1.0,24,7,64.28,0.28
TR02798,2023-12-20 02:06:00,2,2,12,0,1,0,8.77,Midtown,South Beach,cloudy,1,0.84,1.6,67,31,53.66,0.46
TR02799,2023-08-28 13:34:00,13,0,8,0,0,0,14.81,Brickell,Brickell,sunny,0,0.66,1.0,52,92,44.58,1.74
TR02800,2023-10-08 14:45:00,14,6,10,1,0,0,3.0,Coral Gables,Coral Gables,sunny,0,0.57,1.6,45,52,29.92,1.13
TR02801,2023-02-19 01:16:00,1,6,2,1,1,0,30.8,Doral,Midtown,rainy,2,0.76,1.6,60,20,157.38,0.33
TR02802,2023-05-24 20:37:00,20,2,5,0,0,0,2.18,Coral Gables,Brickell,sunny,0,0.79,1.0,63,48,17.8,0.75
TR02803,2023-05-02 19:07:00,19,1,5,0,0,1,4.94,Coconut Grove,Doral,sunny,0,0.52,2.2,41,73,41.52,1.74
TR02804,2023-11-19 07:02:00,7,6,11,1,0,1,7.19,Wynwood,South Beach,sunny,0,0.81,1.0,64,112,33.61,1.72
TR02805,2023-09-08 06:50:00,6,4,9,0,0,0,13.44,Little Havana,Brickell,sunny,0,0.31,1.0,24,16,39.32,0.64
TR02806,2023-09-15 18:14:00,18,4,9,0,0,1,6.83,Coconut Grove,South Beach,cloudy,1,0.68,1.0,54,59,30.95,1.07
TR02807,2023-12-23 11:59:00,11,5,12,1,0,0,2.85,South Beach,Brickell,sunny,0,0.86,1.0,68,85,22.41,1.23
TR02808,2023-10-20 00:42:00,0,4,10,0,1,0,13.58,Wynwood,Coral Gables,cloudy,1,0.72,1.0,57,99,55.13,1.71
TR02809,2023-01-24 23:11:00,23,1,1,0,1,0,4.83,Coral Gables,Coral Gables,cloudy,1,0.93,1.0,74,21,33.28,0.28
TR02810,2023-06-01 14:03:00,14,3,6,0,0,0,21.94,Downtown,Coral Gables,cloudy,1,0.76,1.0,60,84,50.42,1.38
TR02811,2023-03-10 01:07:00,1,4,3,0,1,0,2.49,Little Havana,Coconut Grove,sunny,0,0.67,1.0,53,111,28.63,2.06
TR02812,2023-12-18 13:09:00,13,0,12,0,0,0,2.58,Midtown,South Beach,rainy,2,0.65,1.0,52,26,24.08,0.49
TR02813,2023-07-11 01:34:00,1,1,7,0,1,0,6.75,Wynwood,Midtown,sunny,0,0.84,1.0,67,18,37.98,0.26
TR02814,2023-02-13 05:13:00,5,0,2,0,1,0,1.98,Midtown,Brickell,cloudy,1,0.9,1.6,72,60,19.55,0.82
TR02815,2023-04-28 22:52:00,22,4,4,0,1,0,17.42,Aventura,Aventura,sunny,0,0.7,1.0,56,118,63.74,2.07
TR02816,2023-12-13 16:57:00,16,2,12,0,0,0,3.12,Little Havana,Downtown,rainy,2,0.89,1.0,71,25,22.49,0.35
TR02817,2023-11-01 17:42:00,17,2,11,0,0,1,15.11,Midtown,Wynwood,sunny,0,0.64,1.0,51,83,48.65,1.6
TR02818,2023-08-16 08:20:00,8,2,8,0,0,1,8.49,Coconut Grove,Doral,rainy,2,0.74,1.0,59,32,38.77,0.53
TR02819,2023-01-11 06:25:00,6,2,1,0,0,0,2.41,Aventura,Downtown,cloudy,1,0.93,1.0,74,16,18.22,0.21
TR02820,2023-10-25 03:50:00,3,2,10,0,1,0,11.15,Coral Gables,Aventura,cloudy,1,0.75,1.0,60,114,30.04,1.87
TR02821,2023-02-27 17:30:00,17,0,2,0,0,1,9.14,Doral,Wynwood,rainy,2,0.71,1.0,56,11,44.14,0.19
TR02822,2023-09-23 05:34:00,5,5,9,1,1,0,5.8,Wynwood,Coral Gables,rainy,2,0.4,1.0,32,11,29.64,0.33
TR02823,2023-09-18 19:34:00,19,0,9,0,0,1,11.75,Coral Gables,Aventura,rainy,2,0.69,1.0,55,75,53.48,1.34
TR02824,2023-02-12 10:33:00,10,6,2,1,0,0,11.43,Coconut Grove,Coconut Grove,sunny,0,0.52,1.0,41,47,37.7,1.12
TR02825,2023-10-09 04:52:00,4,0,10,0,1,0,12.02,Coral Gables,Wynwood,sunny,0,0.86,1.0,68,107,29.55,1.55
TR02826,2023-04-23 22:40:00,22,6,4,1,1,0,9.41,Wynwood,Doral,sunny,0,0.9,1.6,72,61,60.65,0.84
TR02827,2023-02-06 13:46:00,13,0,2,0,0,0,3.33,Brickell,Little Havana,sunny,0,0.57,1.0,45,63,22.35,1.37
TR02828,2023-03-26 21:17:00,21,6,3,1,0,0,19.93,South Beach,South Beach,rainy,2,0.52,1.0,41,104,69.63,2.48
TR02829,2023-01-14 21:44:00,21,5,1,1,0,0,25.65,South Beach,Brickell,rainy,2,0.56,1.6,44,46,101.71,1.02
TR02830,2023-03-26 23:51:00,23,6,3,1,1,0,1.69,Coral Gables,Downtown,sunny,0,0.67,1.6,53,108,38.77,2.0
TR02831,2023-02-20 14:50:00,14,0,2,0,0,0,21.46,Little Havana,South Beach,rainy,2,0.7,1.0,56,105,60.49,1.84
TR02832,2023-11-19 23:38:00,23,6,11,1,1,0,13.59,Wynwood,Little Havana,rainy,2,0.6,1.6,48,45,94.86,0.92
TR02833,2023-07-14 21:07:00,21,4,7,0,0,0,2.29,Aventura,Coconut Grove,rainy,2,0.67,1.0,53,101,23.17,1.87
TR02834,2023-05-30 08:10:00,8,1,5,0,0,1,19.84,Wynwood,Doral,sunny,0,0.8,2.2,64,90,77.64,1.38
TR02835,2023-10-23 17:30:00,17,0,10,0,0,1,3.73,Brickell,Wynwood,rainy,2,0.09,1.0,7,27,38.33,3.38
TR02836,2023-05-28 16:39:00,16,6,5,1,0,0,1.57,Little Havana,Midtown,stormy,3,0.92,1.0,73,65,25.92,0.88
TR02837,2023-01-21 16:27:00,16,5,1,1,0,0,3.75,South Beach,Doral,cloudy,1,0.64,1.0,51,11,26.0,0.21
TR02838,2023-01-02 21:16:00,21,0,1,0,0,0,2.78,Midtown,Little Havana,stormy,3,0.65,1.0,52,86,30.41,1.62
TR02839,2023-06-24 02:23:00,2,5,6,1,1,0,23.96,Aventura,Coconut Grove,cloudy,1,0.82,1.0,65,72,86.42,1.09
TR02840,2023-03-18 12:24:00,12,5,3,1,0,0,7.31,Wynwood,Coconut Grove,sunny,0,0.37,1.0,29,70,31.42,2.33
TR02841,2023-04-27 10:23:00,10,3,4,0,0,0,6.33,Little Havana,Coconut Grove,sunny,0,0.74,1.0,59,110,24.18,1.83
TR02842,2023-03-29 18:24:00,18,2,3,0,0,1,5.86,South Beach,Downtown,sunny,0,0.75,1.0,60,11,32.8,0.18
TR02843,2023-07-28 06:15:00,6,4,7,0,0,0,23.74,Midtown,Doral,cloudy,1,0.68,1.0,54,114,53.82,2.07
TR02844,2023-11-11 17:29:00,17,5,11,1,0,1,1.68,South Beach,Doral,cloudy,1,0.54,1.0,43,104,24.92,2.36
TR02845,2023-11-22 16:11:00,16,2,11,0,0,0,12.97,South Beach,Coconut Grove,rainy,2,0.78,1.6,62,107,58.55,1.7
TR02846,2023-01-25 03:55:00,3,2,1,0,1,0,3.16,Aventura,Brickell,cloudy,1,0.47,1.0,37,118,19.37,3.11
TR02847,2023-10-12 16:47:00,16,3,10,0,0,0,11.5,Coconut Grove,Wynwood,cloudy,1,0.67,1.6,53,75,41.47,1.39
TR02848,2023-08-31 15:56:00,15,3,8,0,0,0,11.42,Coral Gables,Aventura,rainy,2,0.85,1.0,68,29,42.18,0.42
TR02849,2023-07-13 22:48:00,22,3,7,0,1,0,2.43,Coral Gables,Aventura,sunny,0,0.57,1.0,45,87,31.05,1.89
TR02850,2023-02-02 12:17:00,12,3,2,0,0,0,4.41,Brickell,Wynwood,sunny,0,0.63,1.0,50,94,24.27,1.84
TR02851,2023-07-24 19:43:00,19,0,7,0,0,1,13.83,Coconut Grove,Wynwood,sunny,0,0.48,1.0,38,71,48.59,1.82
TR02852,2023-10-20 20:42:00,20,4,10,0,0,0,2.11,Coconut Grove,Wynwood,cloudy,1,0.48,1.0,38,7,20.12,0.18
TR02853,2023-05-05 13:48:00,13,4,5,0,0,0,8.58,Little Havana,Aventura,rainy,2,0.66,1.0,52,60,35.49,1.13
TR02854,2023-04-20 03:19:00,3,3,4,0,1,0,1.59,Coconut Grove,Brickell,rainy,2,0.59,1.0,47,64,18.28,1.33
TR02855,2023-01-21 12:18:00,12,5,1,1,0,0,19.3,Midtown,Wynwood,rainy,2,0.92,1.0,73,50,59.42,0.68
TR02856,2023-07-11 09:55:00,9,1,7,0,0,1,7.07,South Beach,Wynwood,rainy,2,0.69,1.0,55,56,39.36,1.0
TR02857,2023-04-28 23:43:00,23,4,4,0,1,0,6.38,Aventura,Wynwood,rainy,2,0.8,1.0,64,42,43.03,0.65
TR02858,2023-04-09 23:01:00,23,6,4,1,1,0,34.71,Downtown,Midtown,sunny,0,0.85,1.0,68,44,111.92,0.64
TR02859,2023-07-30 08:55:00,8,6,7,1,0,1,11.1,Coconut Grove,Aventura,sunny,0,0.84,1.0,67,78,40.66,1.15
TR02860,2023-09-29 16:58:00,16,4,9,0,0,0,10.35,Coral Gables,Brickell,sunny,0,0.82,1.0,65,52,33.32,0.79
TR02861,2023-05-04 17:44:00,17,3,5,0,0,1,3.49,Wynwood,Coconut Grove,sunny,0,0.67,1.0,53,47,25.4,0.87
TR02862,2023-03-10 14:39:00,14,4,3,0,0,0,31.3,Little Havana,South Beach,rainy,2,0.51,1.6,40,42,100.21,1.02
TR02863,2023-12-18 20:03:00,20,0,12,0,0,0,18.13,Coral Gables,Coral Gables,sunny,0,0.85,1.0,68,102,44.84,1.48
TR02864,2023-07-01 06:53:00,6,5,7,1,0,0,3.7,Aventura,Coconut Grove,sunny,0,0.85,1.0,68,80,21.93,1.16
TR02865,2023-06-11 22:07:00,22,6,6,1,1,0,17.08,Midtown,Coral Gables,rainy,2,0.78,1.0,62,108,83.31,1.71
TR02866,2023-03-14 03:05:00,3,1,3,0,1,0,12.46,Doral,Downtown,sunny,0,0.72,2.8,57,72,50.38,1.24
TR02867,2023-08-27 23:56:00,23,6,8,1,1,0,1.99,Brickell,Aventura,sunny,0,0.81,1.0,64,11,32.38,0.17
TR02868,2023-11-07 06:15:00,6,1,11,0,0,0,3.38,Coral Gables,Downtown,sunny,0,0.87,1.0,69,32,22.12,0.46
TR02869,2023-03-10 12:41:00,12,4,3,0,0,0,16.67,Midtown,South Beach,sunny,0,0.8,1.0,64,97,40.89,1.49
TR02870,2023-02-09 02:58:00,2,3,2,0,1,0,4.16,Aventura,Downtown,cloudy,1,0.98,1.0,78,102,31.61,1.29
TR02871,2023-06-17 12:06:00,12,5,6,1,0,0,18.07,Downtown,Aventura,sunny,0,0.85,1.0,68,114,45.34,1.65
TR02872,2023-07-28 17:46:00,17,4,7,0,0,1,6.35,Aventura,South Beach,sunny,0,0.67,1.0,53,6,30.84,0.11
TR02873,2023-04-05 06:52:00,6,2,4,0,0,0,19.56,South Beach,Doral,sunny,0,0.61,1.6,48,18,64.69,0.37
TR02874,2023-06-21 13:07:00,13,2,6,0,0,0,47.74,Aventura,Wynwood,cloudy,1,0.98,1.0,78,112,86.91,1.42
TR02875,2023-11-02 16:59:00,16,3,11,0,0,0,3.79,Midtown,Little Havana,sunny,0,0.79,1.6,63,65,25.55,1.02
TR02876,2023-11-23 22:31:00,22,3,11,0,1,0,3.86,Doral,Brickell,sunny,0,0.47,1.0,37,97,35.42,2.55
TR02877,2023-08-01 00:56:00,0,1,8,0,1,0,4.81,Doral,Coral Gables,cloudy,1,0.52,1.0,41,55,35.54,1.31
TR02878,2023-07-08 19:50:00,19,5,7,1,0,1,2.86,Little Havana,Wynwood,sunny,0,0.84,1.0,67,118,25.32,1.74
TR02879,2023-01-30 02:19:00,2,0,1,0,1,0,17.77,Brickell,Aventura,cloudy,1,0.85,1.0,68,86,69.28,1.25
TR02880,2023-10-22 09:06:00,9,6,10,1,0,1,3.75,Midtown,Aventura,sunny,0,0.7,1.0,56,66,26.77,1.16
TR02881,2023-06-25 00:37:00,0,6,6,1,1,0,14.28,Wynwood,Midtown,stormy,3,0.71,1.0,56,29,89.1,0.51
TR02882,2023-03-29 23:10:00,23,2,3,0,1,0,21.49,Aventura,Wynwood,rainy,2,0.79,1.0,63,14,88.26,0.22
TR02883,2023-05-03 14:17:00,14,2,5,0,0,0,1.59,Midtown,Brickell,sunny,0,0.38,1.0,30,16,18.55,0.52
TR02884,2023-05-11 01:44:00,1,3,5,0,1,0,7.04,Coconut Grove,Wynwood,sunny,0,0.67,1.0,53,71,39.26,1.31
TR02885,2023-10-02 13:47:00,13,0,10,0,0,0,4.29,Little Havana,South Beach,sunny,0,0.68,1.6,54,104,27.62,1.89
TR02886,2023-06-22 07:31:00,7,3,6,0,0,1,13.76,Midtown,Midtown,cloudy,1,0.7,1.0,56,60,42.59,1.05
TR02887,2023-01-24 16:44:00,16,1,1,0,0,0,14.08,Wynwood,Midtown,sunny,0,0.72,1.6,57,104,48.0,1.79
TR02888,2023-01-10 01:12:00,1,1,1,0,1,0,21.19,South Beach,Aventura,sunny,0,0.5,1.0,40,118,82.22,2.88
TR02889,2023-04-15 11:24:00,11,5,4,1,0,0,2.29,Doral,Brickell,sunny,0,0.78,1.0,62,109,22.35,1.73
TR02890,2023-01-14 12:09:00,12,5,1,1,0,0,7.17,Brickell,Little Havana,rainy,2,0.88,1.0,70,100,37.4,1.41
TR02891,2023-04-19 03:11:00,3,2,4,0,1,0,3.77,Coconut Grove,Little Havana,cloudy,1,0.94,1.0,75,50,15.52,0.66
TR02892,2023-01-27 13:32:00,13,4,1,0,0,0,2.28,Midtown,Doral,cloudy,1,0.62,1.0,49,18,20.22,0.36
TR02893,2023-09-06 20:54:00,20,2,9,0,0,0,18.98,Aventura,Wynwood,sunny,0,0.82,1.0,65,84,43.08,1.27
TR02894,2023-04-18 16:53:00,16,1,4,0,0,0,11.51,South Beach,Brickell,sunny,0,0.95,1.0,76,35,32.97,0.45
TR02895,2023-06-05 17:00:00,17,0,6,0,0,1,2.76,Aventura,Downtown,cloudy,1,0.85,1.0,68,104,21.63,1.51
TR02896,2023-04-10 10:19:00,10,0,4,0,0,0,2.42,Aventura,Aventura,sunny,0,0.56,1.0,44,22,21.59,0.49
TR02897,2023-07-28 01:13:00,1,4,7,0,1,0,10.52,Coral Gables,Little Havana,cloudy,1,0.74,1.0,59,83,51.64,1.38
TR02898,2023-03-05 01:06:00,1,6,3,1,1,0,11.82,South Beach,Doral,stormy,3,0.67,1.0,53,110,84.97,2.04
TR02899,2023-01-25 16:23:00,16,2,1,0,0,0,11.88,Doral,Brickell,cloudy,1,0.7,1.0,56,107,33.36,1.88
TR02900,2023-05-29 09:36:00,9,0,5,0,0,1,12.93,South Beach,Downtown,sunny,0,0.43,1.0,34,37,47.71,1.06
TR02901,2023-10-26 05:25:00,5,3,10,0,1,0,22.29,Doral,Midtown,stormy,3,0.75,1.0,60,103,61.09,1.69
TR02902,2023-11-16 18:51:00,18,3,11,0,0,1,13.89,Coconut Grove,Aventura,sunny,0,0.73,1.0,58,87,45.52,1.47
TR02903,2023-11-06 19:47:00,19,0,11,0,0,1,31.22,Downtown,Brickell,rainy,2,0.76,1.0,60,118,93.39,1.93
TR02904,2023-09-25 09:09:00,9,0,9,0,0,1,2.06,Little Havana,Doral,sunny,0,0.93,1.0,74,54,19.96,0.72
TR02905,2023-11-23 18:15:00,18,3,11,0,0,1,10.27,Doral,Brickell,sunny,0,0.85,1.6,68,42,45.99,0.61
TR02906,2023-01-11 16:56:00,16,2,1,0,0,0,2.63,Doral,Coral Gables,cloudy,1,0.86,1.0,68,27,19.54,0.39
TR02907,2023-04-08 03:11:00,3,5,4,1,1,0,5.16,Coral Gables,Coconut Grove,rainy,2,0.7,1.0,56,104,27.2,1.82
TR02908,2023-03-14 13:25:00,13,1,3,0,0,0,5.41,South Beach,Midtown,sunny,0,0.37,1.0,29,84,26.95,2.8
TR02909,2023-12-25 00:35:00,0,0,12,0,1,0,2.01,Midtown,South Beach,sunny,0,0.62,1.5,49,87,34.02,1.74
TR02910,2023-08-15 05:47:00,5,1,8,0,1,0,1.87,Coral Gables,Coconut Grove,sunny,0,0.61,1.0,48,76,18.14,1.55
TR02911,2023-04-27 16:38:00,16,3,4,0,0,0,2.0,Doral,Little Havana,cloudy,1,0.61,1.0,48,88,17.64,1.8
TR02912,2023-05-05 16:08:00,16,4,5,0,0,0,11.97,Aventura,South Beach,rainy,2,0.77,1.0,61,112,41.76,1.81
TR02913,2023-05-26 00:57:00,0,4,5,0,1,0,2.58,Midtown,Brickell,cloudy,1,0.75,1.0,60,23,27.69,0.38
TR02914,2023-12-22 18:39:00,18,4,12,0,0,1,16.46,Wynwood,Midtown,rainy,2,0.52,1.6,41,80,77.51,1.9
TR02915,2023-07-03 17:43:00,17,0,7,0,0,1,12.12,Wynwood,Midtown,sunny,0,0.54,1.0,43,89,43.81,2.02
TR02916,2023-05-17 02:50:00,2,2,5,0,1,0,39.55,Doral,Midtown,sunny,0,0.88,1.0,70,49,112.95,0.69
TR02917,2023-07-28 20:04:00,20,4,7,0,0,0,3.3,Coral Gables,South Beach,cloudy,1,0.87,1.0,69,76,20.5,1.09
TR02918,2023-09-04 13:06:00,13,0,9,0,0,0,5.32,Wynwood,Coral Gables,cloudy,1,0.65,1.0,52,108,23.17,2.04
TR02919,2023-09-28 10:36:00,10,3,9,0,0,0,2.77,Brickell,Coconut Grove,sunny,0,0.51,1.0,40,112,22.69,2.73
TR02920,2023-04-09 08:25:00,8,6,4,1,0,1,2.25,Coral Gables,Doral,rainy,2,0.74,1.0,59,106,32.06,1.77
TR02921,2023-06-09 16:17:00,16,4,6,0,0,0,5.6,South Beach,South Beach,rainy,2,0.23,1.0,18,111,33.14,5.84
TR02922,2023-03-26 15:48:00,15,6,3,1,0,0,2.71,Aventura,Midtown,sunny,0,0.62,1.6,49,81,29.8,1.62
TR02923,2023-07-20 12:04:00,12,3,7,0,0,0,4.76,South Beach,Brickell,cloudy,1,0.8,1.0,64,111,22.83,1.71
TR02924,2023-07-18 16:12:00,16,1,7,0,0,0,18.52,Brickell,Brickell,sunny,0,0.37,1.0,29,90,54.01,3.0
TR02925,2023-04-09 19:21:00,19,6,4,1,0,1,7.13,South Beach,South Beach,cloudy,1,0.5,1.0,40,13,41.07,0.32
TR02926,2023-07-12 16:03:00,16,2,7,0,0,0,25.32,Doral,Coconut Grove,sunny,0,0.62,1.0,49,15,56.97,0.3
TR02927,2023-05-31 20:38:00,20,2,5,0,0,0,12.01,Little Havana,South Beach,sunny,0,0.85,2.2,68,63,49.43,0.91
TR02928,2023-07-28 05:55:00,5,4,7,0,1,0,6.04,Aventura,Coral Gables,cloudy,1,0.92,1.0,73,116,19.36,1.57
TR02929,2023-10-26 14:41:00,14,3,10,0,0,0,5.53,Little Havana,Coral Gables,cloudy,1,0.68,1.5,54,86,29.78,1.56
TR02930,2023-05-24 08:01:00,8,2,5,0,0,1,2.54,Downtown,Downtown,sunny,0,0.82,1.0,65,81,20.75,1.23
TR02931,2023-05-25 12:10:00,12,3,5,0,0,0,3.08,Downtown,Wynwood,sunny,0,0.9,2.2,72,97,27.99,1.33
TR02932,2023-07-26 13:42:00,13,2,7,0,0,0,9.42,Wynwood,Doral,rainy,2,0.58,1.0,46,22,37.35,0.47
TR02933,2023-06-26 00:35:00,0,0,6,0,1,0,3.11,Brickell,Downtown,rainy,2,0.81,1.0,64,97,38.47,1.49
TR02934,2023-11-17 15:59:00,15,4,11,0,0,0,7.12,Wynwood,Doral,rainy,2,0.6,1.5,48,94,39.16,1.92
TR02935,2023-11-05 02:49:00,2,6,11,1,1,0,13.65,Aventura,Aventura,sunny,0,0.51,1.5,40,38,76.02,0.93
