distance_km,fare_usd,speed_kmh,duration_min,hour,is_night,driver_rating,customer_rating,trip_count_today,new_device,new_payment_method,location_jump_km,surge_multiplier,promo_applied,cancellations_today,fare_distance_ratio,is_fraud,fraud_type,trip_id
55.0,98.3,44.3,75.8,19,0,4.26,4.55,8,0,1,0.75,2.0,0,1,1.79,0,none,FR02636
3.13,20.25,36.8,5.1,9,0,4.82,4.44,7,0,0,0.49,1.0,1,2,6.47,0,none,FR02637
10.36,25.17,49.9,12.5,10,0,4.01,4.26,4,0,0,0.45,1.0,0,1,2.43,0,none,FR02638
8.02,25.66,46.0,10.5,2,0,5.0,4.84,7,1,1,316.59,1.2,0,2,3.2,1,account_takeover,FR02639
2.08,15.08,49.3,2.5,9,0,4.92,4.34,2,1,0,0.0,1.0,0,2,7.25,0,none,FR02640
4.06,23.97,38.4,6.3,20,0,4.54,4.49,2,0,0,1.64,1.0,0,1,5.9,0,none,FR02641
13.79,30.58,32.6,25.4,19,0,4.89,4.73,8,0,0,0.2,1.0,0,0,2.22,0,none,FR02642
19.31,42.61,30.0,38.6,7,0,4.03,4.49,3,1,0,1.31,1.5,0,2,2.21,0,none,FR02643
1.97,19.35,33.1,3.6,15,0,4.49,4.24,3,0,0,0.37,1.0,0,2,9.82,0,none,FR02644
5.56,25.03,21.1,15.8,1,1,4.44,4.87,6,0,0,0.9,1.2,1,2,4.5,0,none,FR02645
2.86,14.69,32.7,5.2,5,1,4.55,4.81,3,0,0,0.51,1.2,0,1,5.14,0,none,FR02646
4.16,22.21,40.7,6.1,22,1,4.38,3.86,7,0,0,0.97,1.0,0,0,5.34,0,none,FR02647
15.18,37.04,30.5,29.9,21,0,4.52,4.69,2,0,0,0.0,2.0,0,2,2.44,0,none,FR02648
4.01,16.41,51.9,4.6,23,1,4.02,4.7,2,0,0,1.2,1.0,0,2,4.09,0,none,FR02649
7.42,24.78,38.1,11.7,2,1,4.73,3.77,8,0,0,0.74,1.0,0,2,3.34,0,none,FR02650
5.09,17.5,36.1,8.5,4,1,4.5,4.94,6,0,0,0.41,1.0,0,2,3.44,0,none,FR02651
21.58,51.41,48.6,26.6,10,0,4.69,3.83,2,0,0,0.16,1.2,0,2,2.38,0,none,FR02652
8.98,24.14,37.1,14.5,14,0,4.32,4.46,5,0,1,0.0,1.2,0,0,2.69,0,none,FR02653
25.04,51.16,32.5,46.2,21,0,4.76,3.82,2,0,0,0.88,1.0,0,1,2.04,0,none,FR02654
1.68,15.64,28.5,3.5,1,1,4.74,4.29,1,0,0,0.59,1.5,0,0,9.31,0,none,FR02655
7.34,19.06,39.6,11.1,21,0,4.31,4.47,1,0,0,0.62,1.0,0,1,2.6,0,none,FR02656
7.78,28.48,36.6,12.8,19,0,4.7,4.88,7,0,0,0.98,1.0,0,2,3.66,0,none,FR02657
3.21,19.16,36.8,5.2,22,1,4.28,3.95,4,0,0,0.22,1.0,1,1,5.97,0,none,FR02658
3.04,23.32,41.2,4.4,13,0,4.36,4.36,4,0,0,0.7,1.0,0,0,7.67,0,none,FR02659
14.13,32.58,51.2,16.6,20,0,4.75,4.09,1,0,0,0.79,1.0,0,2,2.31,0,none,FR02660
5.57,19.23,28.7,11.6,12,0,4.94,5.0,1,0,0,0.0,1.0,1,2,3.45,0,none,FR02661
9.93,22.09,50.6,11.8,18,0,3.9,4.41,1,0,1,0.95,1.0,0,0,2.22,0,none,FR02662
14.5,36.99,25.8,33.7,15,0,4.52,4.83,8,0,0,1.72,1.2,0,1,2.55,0,none,FR02663
9.39,29.65,35.0,16.1,0,1,4.18,4.73,7,0,0,0.29,1.0,0,1,3.16,0,none,FR02664
11.93,33.83,31.0,23.1,5,1,3.9,4.26,5,0,0,1.81,1.0,0,1,2.84,0,none,FR02665
3.74,27.19,45.9,4.9,13,0,4.11,4.32,4,0,0,0.0,1.0,0,2,7.27,0,none,FR02666
3.66,20.45,23.5,9.3,21,0,4.71,4.59,8,0,0,0.24,1.0,0,1,5.59,0,none,FR02667
7.12,22.62,20.8,20.5,0,1,4.89,4.71,6,0,1,0.1,1.0,0,1,3.18,0,none,FR02668
23.02,48.67,49.3,28.0,11,0,4.68,4.49,5,0,0,0.85,1.0,0,1,2.11,0,none,FR02669
25.55,55.27,32.5,47.2,17,0,4.33,4.32,3,0,0,0.41,2.0,0,2,2.16,0,none,FR02670
8.58,28.46,40.2,12.8,13,0,4.92,5.0,1,0,0,0.0,1.0,1,2,3.32,0,none,FR02671
19.65,44.67,18.5,63.7,7,0,4.19,4.91,6,0,0,0.51,1.2,0,0,2.27,0,none,FR02672
3.83,25.0,34.3,6.7,15,0,4.18,4.36,5,0,0,0.0,1.2,1,1,6.53,0,none,FR02673
5.36,25.94,24.3,13.2,13,0,4.67,5.0,8,0,0,0.0,1.0,0,0,4.84,0,none,FR02674
2.56,12.5,40.0,3.8,14,0,4.45,4.29,5,0,0,1.26,1.2,0,1,4.88,0,none,FR02675
4.24,23.37,29.4,8.7,17,0,4.66,3.69,2,0,0,1.08,1.0,0,2,5.51,0,none,FR02676
2.68,14.78,35.2,4.6,0,1,4.98,4.34,3,0,0,0.39,2.0,0,1,5.51,0,none,FR02677
3.44,25.29,27.2,7.6,12,0,4.83,4.39,6,0,0,0.0,1.5,0,1,7.35,0,none,FR02678
2.24,16.97,60.7,2.2,20,0,4.65,3.94,8,0,0,1.9,1.0,0,0,7.58,0,none,FR02679
5.3,19.58,36.0,8.8,1,1,4.15,4.66,6,0,0,0.54,2.0,0,2,3.69,0,none,FR02680
7.43,23.8,32.6,13.7,14,0,4.55,4.55,4,0,0,1.95,1.0,0,0,3.2,0,none,FR02681
12.11,32.04,37.6,19.3,8,0,4.66,5.0,5,0,0,0.27,1.0,0,1,2.65,0,none,FR02682
2.61,18.44,29.3,5.3,12,0,4.52,4.78,3,0,0,0.44,1.2,0,1,7.07,0,none,FR02683
6.97,21.24,39.5,10.6,19,0,4.47,4.43,6,0,0,0.0,1.2,0,0,3.05,0,none,FR02684
3.79,18.55,44.3,5.1,7,0,4.37,5.0,3,0,0,1.04,1.0,1,2,4.89,0,none,FR02685
5.06,22.93,35.2,8.6,19,0,4.52,4.38,4,0,0,0.6,1.0,1,0,4.53,0,none,FR02686
2.7,26.86,27.5,5.9,14,0,4.69,4.51,3,0,0,0.0,1.0,1,0,9.95,0,none,FR02687
19.22,42.55,33.3,34.6,12,0,4.25,4.56,5,0,0,0.26,1.0,0,2,2.21,0,none,FR02688
15.8,41.5,22.0,43.1,0,1,4.47,4.87,4,0,0,1.23,1.0,1,2,2.63,0,none,FR02689
30.85,57.83,51.8,35.7,22,1,4.35,4.62,7,0,0,1.15,1.0,0,2,1.87,0,none,FR02690
10.58,33.78,21.2,29.9,0,1,4.61,3.94,2,0,0,0.96,1.2,0,0,3.19,0,none,FR02691
4.53,19.17,27.4,9.9,22,1,4.63,4.85,6,0,1,0.0,1.2,0,1,4.23,0,none,FR02692
6.59,21.15,40.6,9.7,10,0,4.4,4.96,3,0,0,0.0,1.5,0,0,3.21,0,none,FR02693
8.41,26.57,37.1,13.6,21,0,4.89,3.59,6,0,0,0.76,1.0,1,1,3.16,0,none,FR02694
14.34,33.95,23.7,36.3,23,1,4.52,4.68,2,0,0,1.52,1.5,0,1,2.37,0,none,FR02695
7.32,24.17,39.6,11.1,0,1,3.88,5.0,1,0,0,0.24,1.0,0,1,3.3,0,none,FR02696
4.7,22.34,31.1,9.1,17,0,4.65,4.99,6,0,1,0.7,1.5,0,0,4.75,0,none,FR02697
3.72,20.06,47.3,4.7,11,0,4.46,4.7,1,0,0,0.38,2.0,0,0,5.39,0,none,FR02698
20.75,46.04,42.0,29.6,21,0,4.46,4.78,7,0,0,0.75,1.0,0,0,2.22,0,none,FR02699
13.32,27.65,48.0,16.7,15,0,4.18,4.01,8,0,1,1.34,1.0,1,2,2.08,0,none,FR02700
9.78,26.28,44.3,13.2,14,0,3.97,4.95,1,0,0,0.0,1.0,0,2,2.69,0,none,FR02701
3.06,21.17,37.3,4.9,17,0,4.93,4.87,1,0,0,0.74,1.0,0,1,6.92,0,none,FR02702
4.84,16.7,38.6,7.5,18,0,4.31,4.08,5,0,0,0.44,1.2,1,2,3.45,0,none,FR02703
6.63,25.69,32.5,12.2,6,0,4.45,3.87,5,0,0,0.83,1.5,0,1,3.87,0,none,FR02704
7.21,30.76,23.8,18.2,21,0,3.99,4.72,2,0,0,1.59,1.0,0,2,4.27,0,none,FR02705
10.3,23.82,39.7,15.6,11,0,4.47,4.53,1,0,0,0.64,1.0,0,2,2.31,0,none,FR02706
6.4,27.44,40.5,9.5,9,0,4.52,4.58,7,0,0,0.41,1.5,0,2,4.29,0,none,FR02707
7.25,21.17,23.1,18.8,21,0,4.94,4.72,6,0,0,0.41,1.5,0,0,2.92,0,none,FR02708
7.93,27.25,37.1,12.8,1,1,4.3,4.91,8,0,0,1.01,1.0,0,0,3.44,0,none,FR02709
14.94,28.4,43.8,20.5,14,0,3.89,5.0,1,0,0,0.0,1.5,0,0,1.9,0,none,FR02710
15.31,36.95,45.5,20.2,4,1,4.33,3.67,6,0,0,0.66,1.2,0,1,2.41,0,none,FR02711
3.15,19.47,60.2,3.1,8,0,4.83,4.36,2,0,0,1.34,1.0,0,1,6.18,0,none,FR02712
2.34,17.1,33.9,4.1,13,0,4.56,4.59,1,0,0,1.07,1.0,0,2,7.31,0,none,FR02713
16.32,42.44,22.2,44.1,23,1,4.39,4.54,6,0,0,0.0,1.0,0,0,2.6,0,none,FR02714
4.35,22.53,31.7,8.2,17,0,4.58,4.61,8,0,0,0.06,1.0,0,2,5.18,0,none,FR02715
5.95,22.86,34.9,10.2,10,0,4.21,4.77,7,0,0,0.46,1.5,1,0,3.84,0,none,FR02716
12.38,34.91,38.4,19.3,10,0,4.77,4.76,3,0,0,0.67,1.0,0,2,2.82,0,none,FR02717
2.05,22.11,32.6,3.8,21,0,4.35,4.11,2,0,0,0.08,1.0,0,1,10.79,0,none,FR02718
14.92,37.59,30.0,29.8,13,0,5.0,4.29,1,0,0,1.27,1.0,0,0,2.52,0,none,FR02719
7.43,23.77,47.4,9.4,2,1,4.48,4.54,2,0,1,0.0,1.0,0,0,3.2,0,none,FR02720
3.48,16.6,46.9,4.5,17,0,5.0,4.28,1,0,0,1.18,1.2,0,1,4.77,0,none,FR02721
7.11,23.52,39.3,10.9,22,1,4.43,4.14,8,0,0,0.76,1.5,0,0,3.31,0,none,FR02722
2.15,15.15,45.3,2.8,14,0,4.31,5.0,7,0,0,0.48,1.2,0,0,7.05,0,none,FR02723
2.72,18.67,36.0,4.5,7,0,5.0,4.62,8,0,0,2.04,1.0,1,0,6.86,0,none,FR02724
26.8,55.73,43.2,37.2,9,0,4.65,4.11,2,0,0,0.07,1.5,0,2,2.08,0,none,FR02725
30.42,57.44,26.8,68.1,15,0,4.19,4.1,2,0,0,1.47,1.5,0,0,1.89,0,none,FR02726
9.47,23.88,37.3,15.2,2,1,5.0,4.21,1,0,0,0.99,1.0,0,1,2.52,0,none,FR02727
5.87,23.46,31.1,11.3,10,0,4.17,4.7,7,0,0,1.48,1.0,0,1,4.0,0,none,FR02728
4.95,18.77,39.3,7.6,20,0,4.84,4.56,1,0,0,1.61,1.0,0,1,3.79,0,none,FR02729
8.08,22.65,32.0,15.2,21,0,4.53,4.1,6,0,1,0.73,1.5,0,2,2.8,0,none,FR02730
10.68,24.86,49.6,12.9,8,0,4.78,4.09,2,0,0,1.08,1.0,0,1,2.33,0,none,FR02731
7.8,29.97,47.3,9.9,0,1,4.49,4.6,1,0,0,0.75,1.0,1,2,3.84,0,none,FR02732
4.14,22.06,49.3,5.0,7,0,3.94,4.88,8,1,0,0.4,1.0,0,1,5.33,0,none,FR02733
9.72,28.99,48.3,12.1,17,0,5.0,4.47,1,0,0,0.0,1.0,0,2,2.98,0,none,FR02734
13.2,30.68,41.7,19.0,13,0,4.65,4.57,6,0,0,1.06,1.2,0,2,2.32,0,none,FR02735
7.46,22.96,29.8,15.0,17,0,4.81,4.28,1,0,0,0.0,1.2,0,0,3.08,0,none,FR02736
2.35,21.54,42.0,3.4,13,0,4.8,4.78,1,0,0,0.09,1.5,0,1,9.17,0,none,FR02737
2.56,13.91,32.3,4.8,6,0,3.96,3.87,1,0,0,1.18,1.2,0,1,5.43,0,none,FR02738
2.25,17.97,22.5,6.0,20,0,4.84,4.28,1,0,0,0.56,1.0,0,0,7.99,0,none,FR02739
16.74,39.09,35.5,28.3,3,1,4.49,4.04,5,0,0,1.77,1.2,0,0,2.34,0,none,FR02740
4.33,15.6,29.6,8.8,0,1,4.3,4.65,2,0,0,0.56,1.2,0,2,3.6,0,none,FR02741
11.09,31.41,28.1,23.7,13,0,4.71,4.56,7,1,0,0.46,1.5,0,0,2.83,0,none,FR02742
36.04,75.62,19.7,109.8,6,0,4.52,3.79,3,0,0,0.0,1.0,0,2,2.1,0,none,FR02743
6.73,26.37,28.7,14.1,8,0,4.56,4.65,6,0,0,0.0,1.0,0,1,3.92,0,none,FR02744
18.66,42.4,28.4,39.4,0,1,4.33,4.12,4,0,0,0.95,1.0,0,2,2.27,0,none,FR02745
18.6,49.52,52.0,21.5,1,1,4.1,4.73,8,0,0,0.0,1.0,0,2,2.66,0,none,FR02746
11.01,27.54,31.8,20.8,13,0,4.62,4.87,5,0,0,0.19,1.0,0,0,2.5,0,none,FR02747
6.28,25.96,25.7,14.7,3,1,4.37,3.77,5,0,0,0.77,1.2,1,1,4.13,0,none,FR02748
5.86,22.29,37.1,9.5,9,0,4.58,4.09,1,1,0,0.3,1.0,0,2,3.8,0,none,FR02749
6.1,20.17,30.8,11.9,3,1,5.0,4.62,6,0,0,1.44,1.0,0,2,3.31,0,none,FR02750
5.33,22.26,38.6,8.3,16,0,4.34,4.12,8,0,0,1.66,1.0,0,2,4.18,0,none,FR02751
10.27,32.25,32.5,19.0,0,1,4.5,4.53,7,0,0,0.0,1.0,0,0,3.14,0,none,FR02752
13.19,34.03,40.9,19.3,10,0,4.51,4.11,7,0,1,0.0,1.0,0,1,2.58,0,none,FR02753
1.89,15.49,45.2,2.5,1,1,4.4,4.26,8,0,0,0.61,1.0,0,1,8.2,0,none,FR02754
5.71,24.31,39.1,8.8,15,0,4.01,4.57,2,0,0,0.0,1.0,0,2,4.26,0,none,FR02755
28.99,59.35,31.3,55.6,18,0,4.75,4.49,7,0,0,0.0,1.0,0,2,2.05,0,none,FR02756
15.91,35.99,37.7,25.3,1,1,4.23,4.78,4,0,0,0.0,2.0,0,0,2.26,0,none,FR02757
8.26,31.84,40.4,12.3,20,0,4.57,4.11,6,0,0,0.55,1.2,0,1,3.85,0,none,FR02758
2.98,26.0,34.7,5.2,21,0,4.57,3.79,2,0,1,0.62,2.0,0,1,8.72,0,none,FR02759
5.73,20.86,24.1,14.3,8,0,5.0,5.0,1,0,0,0.0,1.2,0,0,3.64,0,none,FR02760
16.93,40.48,41.4,24.5,3,1,4.5,4.9,3,0,1,0.0,1.0,0,0,2.39,0,none,FR02761
3.42,18.43,39.4,5.2,10,0,4.18,3.0,2,0,0,1.66,1.0,0,0,5.39,0,none,FR02762
3.61,16.52,52.4,4.1,5,1,4.41,3.68,3,1,0,0.0,1.0,0,0,4.58,0,none,FR02763
1.66,17.55,24.7,4.0,19,0,4.53,3.85,8,0,0,2.49,1.0,0,2,10.57,0,none,FR02764
15.18,42.68,39.3,23.2,5,1,4.26,3.85,6,0,0,0.45,1.2,0,2,2.81,0,none,FR02765
3.76,21.8,52.8,4.3,16,0,4.4,3.93,5,0,1,0.76,1.5,0,0,5.8,0,none,FR02766
4.77,20.54,30.6,9.4,17,0,4.65,4.19,8,0,0,0.35,1.0,0,1,4.31,0,none,FR02767
3.25,21.65,23.3,8.4,13,0,4.27,4.55,2,0,0,0.37,1.2,0,1,6.66,0,none,FR02768
4.88,20.87,41.0,7.1,6,0,4.57,4.42,1,0,0,0.0,2.0,0,1,4.28,0,none,FR02769
18.18,42.54,26.3,41.5,20,0,4.33,4.81,8,0,0,0.0,1.0,0,2,2.34,0,none,FR02770
10.93,32.25,31.4,20.9,11,0,4.69,3.79,8,0,0,0.45,2.0,0,2,2.95,0,none,FR02771
1.77,22.34,33.2,3.2,4,1,3.98,4.49,2,0,0,0.15,1.0,0,1,12.62,0,none,FR02772
8.94,30.7,46.0,11.7,2,1,4.49,4.86,7,0,0,0.17,1.2,0,0,3.43,0,none,FR02773
17.86,37.65,40.0,26.8,8,0,4.58,4.4,4,0,0,0.88,1.0,0,1,2.11,0,none,FR02774
3.8,14.27,27.0,8.4,4,1,4.17,4.48,8,0,0,0.94,1.0,0,0,3.76,0,none,FR02775
19.56,44.11,36.9,31.8,4,1,4.62,4.34,5,0,0,0.0,1.0,0,1,2.26,0,none,FR02776
1.8,16.76,35.2,3.1,10,0,4.16,4.21,5,0,0,0.05,1.0,0,1,9.31,0,none,FR02777
2.38,19.85,38.1,3.7,16,0,4.08,3.52,8,0,0,0.57,1.0,0,0,8.34,0,none,FR02778
9.71,28.84,37.0,15.7,6,0,4.89,4.06,6,0,0,0.0,1.0,0,0,2.97,0,none,FR02779
16.05,39.71,24.0,40.1,14,0,5.0,4.52,1,0,0,1.08,1.0,0,1,2.47,0,none,FR02780
36.41,67.77,37.4,58.4,22,1,4.17,4.54,3,0,0,0.43,1.5,0,0,1.86,0,none,FR02781
6.15,19.91,38.4,9.6,13,0,4.55,4.83,6,0,0,0.0,1.0,0,2,3.24,0,none,FR02782
10.94,34.22,38.0,17.3,23,1,4.69,4.3,3,0,0,0.74,1.0,0,2,3.13,0,none,FR02783
7.99,20.32,38.9,12.3,1,1,4.18,4.37,7,1,1,188.7,1.2,0,1,2.54,1,account_takeover,FR02784
10.55,34.44,37.7,16.8,10,0,5.0,4.27,3,0,0,0.9,1.0,0,2,3.26,0,none,FR02785
5.25,22.74,45.5,6.9,8,0,4.42,4.06,6,1,0,0.59,1.5,0,0,4.33,0,none,FR02786
6.77,29.2,35.2,11.5,18,0,4.78,4.58,3,0,0,0.0,1.0,1,1,4.31,0,none,FR02787
23.23,45.99,46.5,30.0,7,0,4.19,4.64,8,0,0,2.44,1.5,0,2,1.98,0,none,FR02788
20.76,46.57,41.3,30.2,7,0,4.55,4.93,3,0,0,1.02,1.0,1,1,2.24,0,none,FR02789
26.93,53.69,33.5,48.2,15,0,4.47,4.65,5,0,0,0.74,1.2,0,2,1.99,0,none,FR02790
10.0,31.36,22.6,26.5,9,0,4.05,4.41,2,0,1,0.0,1.0,0,2,3.14,0,none,FR02791
6.18,18.12,30.1,12.3,20,0,4.78,4.61,5,0,0,0.44,1.0,1,0,2.93,0,none,FR02792
1.91,19.17,36.0,3.2,14,0,4.15,5.0,7,0,0,1.28,1.0,0,2,10.04,0,none,FR02793
7.71,21.46,21.2,21.8,22,1,3.92,4.06,2,0,0,0.0,2.0,1,1,2.78,0,none,FR02794
13.23,33.26,38.2,20.8,18,0,4.47,4.53,8,0,0,0.73,1.0,0,1,2.51,0,none,FR02795
23.08,41.26,38.4,36.1,3,0,4.28,3.7,1,1,1,255.42,1.5,0,1,1.79,1,account_takeover,FR02796
15.81,38.27,33.2,28.6,7,0,3.66,3.97,1,0,0,0.76,1.5,0,2,2.42,0,none,FR02797
2.41,16.93,184.4,4.3,13,0,4.33,4.96,1,0,0,77.98,1.2,0,2,7.02,1,gps_spoofing,FR02798
3.4,16.78,32.2,6.3,9,0,4.57,4.76,7,0,0,1.34,1.0,0,0,4.94,0,none,FR02799
4.49,21.53,40.1,6.7,19,0,4.74,5.0,8,0,0,1.95,1.0,0,0,4.8,0,none,FR02800
13.72,37.77,35.2,23.4,19,0,3.7,4.5,6,0,0,0.8,1.0,0,0,2.75,0,none,FR02801
6.55,23.86,44.1,8.9,6,0,4.75,5.0,4,0,0,0.11,1.0,0,2,3.64,0,none,FR02802
4.39,20.59,23.9,11.0,18,0,4.89,5.0,1,0,0,1.46,1.2,0,0,4.69,0,none,FR02803
5.51,19.53,43.9,7.5,4,1,4.55,4.4,6,0,0,1.98,1.0,0,0,3.54,0,none,FR02804
4.02,19.77,31.8,7.6,15,0,4.02,3.65,7,0,0,0.65,1.0,0,2,4.92,0,none,FR02805
14.03,36.81,35.8,23.5,1,1,4.77,5.0,5,0,0,0.15,1.5,0,1,2.62,0,none,FR02806
2.05,16.81,29.5,4.2,21,0,4.48,3.86,3,0,1,0.0,1.2,0,0,8.2,0,none,FR02807
21.8,39.23,32.9,39.8,5,1,4.46,4.63,3,0,0,0.0,2.0,0,0,1.8,0,none,FR02808
7.39,32.38,35.0,12.7,18,0,4.58,4.37,4,0,0,0.0,1.0,0,2,4.38,0,none,FR02809
8.5,26.85,39.5,12.9,11,0,4.46,4.11,1,0,0,1.25,1.5,0,2,3.16,0,none,FR02810
3.67,18.08,37.4,5.9,10,0,4.46,4.62,1,0,0,1.21,1.0,0,2,4.93,0,none,FR02811
3.14,16.56,32.4,5.8,8,0,4.65,4.65,6,0,0,0.97,1.0,0,0,5.27,0,none,FR02812
12.54,33.99,39.7,19.0,17,0,4.87,4.67,2,0,0,0.36,1.0,0,1,2.71,0,none,FR02813
2.74,10.69,26.5,6.2,14,0,4.87,4.16,7,0,0,0.82,1.0,0,1,3.9,0,none,FR02814
1.53,16.48,22.0,4.2,5,1,4.23,3.55,1,0,0,0.0,1.0,0,2,10.77,0,none,FR02815
9.71,24.07,29.9,19.5,13,0,4.62,4.34,5,0,0,0.86,1.0,0,0,2.48,0,none,FR02816
24.16,54.82,47.1,30.8,20,0,4.24,4.88,2,0,0,0.91,1.0,0,2,2.27,0,none,FR02817
3.4,16.98,31.4,6.5,9,0,4.42,4.28,2,0,0,0.42,1.0,0,0,4.99,0,none,FR02818
2.27,17.18,36.6,3.7,16,0,4.92,4.28,5,0,0,1.09,1.0,0,2,7.57,0,none,FR02819
19.08,39.03,40.5,28.3,2,1,4.43,3.74,5,0,0,0.06,1.5,0,1,2.05,0,none,FR02820
31.42,62.19,19.3,97.7,11,0,4.32,4.63,3,0,0,0.35,1.2,0,2,1.98,0,none,FR02821
13.81,36.67,41.0,20.2,4,0,4.64,4.87,2,1,1,115.72,1.0,0,1,2.66,1,account_takeover,FR02822
6.59,24.88,35.9,11.0,8,0,4.3,4.46,6,0,0,0.69,1.0,1,2,3.78,0,none,FR02823
5.62,21.62,39.8,8.5,17,0,4.17,4.77,4,0,0,0.1,1.0,0,2,3.85,0,none,FR02824
2.65,15.89,108.6,4.0,23,1,4.82,4.36,4,0,0,75.59,1.2,0,2,6.0,1,gps_spoofing,FR02825
16.5,41.37,54.4,18.2,9,0,4.64,4.29,2,0,0,0.37,1.5,0,0,2.51,0,none,FR02826
8.24,30.54,34.9,14.2,12,0,4.83,4.51,4,0,0,0.79,1.0,0,0,3.71,0,none,FR02827
6.48,25.97,39.2,9.9,1,1,4.07,5.0,7,0,1,0.0,1.0,0,2,4.01,0,none,FR02828
8.24,20.95,37.6,13.1,21,0,5.0,3.61,3,0,0,0.43,1.0,0,1,2.54,0,none,FR02829
9.33,28.06,22.2,25.2,3,1,4.4,4.46,2,0,0,0.0,1.0,0,0,3.01,0,none,FR02830
8.19,25.05,19.3,25.5,11,0,4.41,4.53,7,0,0,0.23,1.0,0,0,3.06,0,none,FR02831
8.1,29.14,41.7,11.7,9,0,4.44,4.13,7,0,1,2.44,2.0,0,0,3.6,0,none,FR02832
6.42,28.72,54.2,7.1,4,1,4.56,4.6,7,0,1,0.42,1.0,0,0,4.47,0,none,FR02833
9.04,25.05,45.0,12.1,18,0,4.49,4.37,1,0,0,1.25,1.0,0,0,2.77,0,none,FR02834
28.68,56.54,38.4,44.8,16,0,4.75,4.46,3,0,0,0.24,1.0,0,1,1.97,0,none,FR02835
21.21,44.43,32.0,39.8,7,0,4.5,5.0,5,0,0,0.0,1.0,0,0,2.09,0,none,FR02836
6.84,22.61,24.7,16.6,2,1,4.28,4.81,7,0,0,1.1,1.0,0,1,3.31,0,none,FR02837
12.1,31.29,18.1,40.1,22,1,4.44,4.61,2,1,0,0.25,1.0,0,0,2.59,0,none,FR02838
3.15,18.73,53.2,3.6,7,0,4.48,4.37,3,0,0,1.3,1.0,0,0,5.95,0,none,FR02839
18.68,38.75,46.7,24.0,0,1,4.65,4.2,2,0,0,0.0,1.0,0,2,2.07,0,none,FR02840
22.53,44.73,26.4,51.2,5,1,3.85,4.42,7,0,0,1.63,1.0,0,0,1.99,0,none,FR02841
30.22,61.31,30.6,59.3,6,0,4.24,5.0,7,0,0,0.0,1.0,0,0,2.03,0,none,FR02842
10.41,28.81,15.5,40.3,12,0,4.0,4.14,4,0,0,1.11,1.0,1,0,2.77,0,none,FR02843
4.87,18.33,38.9,7.5,23,1,4.44,4.16,3,0,1,0.82,1.0,0,2,3.76,0,none,FR02844
17.93,38.58,22.1,48.7,5,1,4.51,4.06,4,0,0,0.3,1.5,0,0,2.15,0,none,FR02845
2.18,21.84,33.5,3.9,5,1,4.54,4.27,1,0,0,0.92,1.0,0,1,10.02,0,none,FR02846
13.52,37.46,47.1,17.2,13,0,4.5,4.47,6,0,0,0.0,1.2,0,0,2.77,0,none,FR02847
11.3,31.56,44.2,15.3,14,0,4.36,4.13,2,0,0,1.59,1.0,0,1,2.79,0,none,FR02848
5.05,20.15,36.5,8.3,17,0,4.28,4.4,4,1,0,0.13,1.2,0,2,3.99,0,none,FR02849
9.99,25.94,45.4,13.2,19,0,3.76,4.14,6,0,0,0.39,1.0,0,2,2.6,0,none,FR02850
7.35,23.3,29.1,15.2,10,0,3.99,3.85,6,0,0,0.33,1.0,0,2,3.17,0,none,FR02851
15.13,32.16,39.3,23.1,14,0,4.32,3.96,8,0,0,0.0,1.0,1,2,2.13,0,none,FR02852
4.43,19.08,34.6,7.7,13,0,4.46,5.0,3,1,0,1.97,1.0,0,2,4.31,0,none,FR02853
6.69,22.2,36.3,11.1,4,1,4.76,5.0,2,0,0,0.0,1.5,0,0,3.32,0,none,FR02854
2.19,17.98,30.2,4.4,0,1,4.45,5.0,7,0,0,0.75,1.0,1,1,8.21,0,none,FR02855
2.51,21.2,42.0,3.6,1,0,4.1,3.91,1,1,1,57.77,1.0,0,2,8.45,1,account_takeover,FR02856
2.15,20.54,15.2,8.5,7,0,4.36,4.49,7,0,0,1.86,1.0,0,2,9.55,0,none,FR02857
8.44,26.46,43.0,11.8,4,1,4.73,4.65,6,0,0,0.73,1.0,0,1,3.14,0,none,FR02858
6.02,21.85,51.7,7.0,0,1,4.94,4.23,7,0,0,1.15,1.5,0,0,3.63,0,none,FR02859
13.77,35.56,43.3,19.1,23,1,4.85,4.3,5,0,0,0.95,1.0,0,2,2.58,0,none,FR02860
8.99,27.42,39.9,13.5,21,0,4.21,4.6,2,0,0,0.82,1.0,0,2,3.05,0,none,FR02861
5.41,26.61,166.7,7.2,2,1,4.1,4.55,6,0,0,63.8,1.5,0,0,4.92,1,gps_spoofing,FR02862
16.82,33.87,35.6,28.3,23,1,4.19,3.86,8,0,0,1.86,1.0,0,0,2.01,0,none,FR02863
3.13,18.7,41.7,4.5,13,0,4.03,4.55,4,0,0,0.0,1.0,1,0,5.97,0,none,FR02864
5.48,18.65,27.0,12.2,20,0,4.25,4.87,2,0,0,0.0,1.5,0,1,3.4,0,none,FR02865
2.12,21.56,42.6,3.0,8,0,5.0,4.22,8,0,0,1.21,1.0,0,1,10.17,0,none,FR02866
16.31,39.9,40.7,24.0,9,0,4.78,4.32,6,0,0,1.53,1.2,1,0,2.45,0,none,FR02867
11.01,26.55,44.0,15.0,21,0,4.28,3.91,6,0,0,0.81,1.0,0,1,2.41,0,none,FR02868
3.35,18.34,29.7,6.8,10,0,4.82,4.46,4,0,0,0.0,1.0,0,2,5.47,0,none,FR02869
